Is_CH,SCH_S,ADV_S,Expaned Energy,Data_Sent_To_BS,DATA_R,JOIN_R,JOIN_S,ADV_R,Rank,DATA_S,dist_CH_To_BS,Dist_To_CH,SCH_R,label
0,0,0,0.1357,0,0,0,1,5,8,80,0.0,22.71574,1,0
0,0,0,0.77336,0,0,0,1,28,3,0,0.0,10.18262,0,0
1,1,1,0.38376,0,1188,19,0,8,0,0,0.0,0.0,0,1
0,0,0,0.05167,0,0,0,1,3,11,31,0.0,12.11385,1,0
0,0,0,0.06365,0,0,0,1,4,21,36,0.0,19.2811,1,0
0,0,0,0.06766,0,0,0,1,3,10,37,0.0,41.70287,1,0
0,0,0,0.09949,0,0,0,1,5,13,57,0.0,34.19258,1,0
0,0,0,0.64346,13,351,0,0,0,0,13,145.47059,0.0,0,0
0,0,0,0.19871,0,0,0,1,27,3,0,0.0,35.60533,0,0
0,0,0,0.05686,0,0,0,1,4,1,32,0.0,11.52936,1,0
0,0,0,0.06344,0,0,0,1,5,1,35,0.0,34.79157,1,0
0,0,0,0.28423,13,65,0,0,0,0,13,201.93494,0.0,0,0
0,0,0,0.5382,5,938,0,0,4,18,5,163.93021,0.0,0,0
0,0,0,0.11436,0,0,0,1,4,1,68,0.0,4.6431,1,0
0,0,0,0.10732,0,0,0,1,5,8,62,0.0,30.34184,1,0
0,0,0,0.18487,0,0,0,1,10,4,111,0.0,8.94623,1,0
0,0,0,0.04278,0,0,0,1,3,45,23,0.0,29.77537,1,0
0,0,0,0.04955,0,0,0,1,3,12,27,0.0,16.65236,1,0
0,0,0,0.23756,0,0,0,1,10,3,144,0.0,4.46764,1,0
0,0,0,0.21726,0,0,0,1,8,2,131,0.0,11.90204,1,0
0,0,0,0.28561,0,0,0,1,7,15,10,1.56528,40.11733,1,4
0,0,0,0.02953,0,0,0,1,1,13,13,0.0,71.82254,1,0
0,0,0,0.11522,0,0,0,1,8,1,68,0.0,6.43953,1,0
0,0,0,0.06958,0,0,0,1,7,22,40,0.0,9.54521,1,0
0,0,0,0.02881,0,0,0,1,1,19,13,0.0,61.82501,1,0
1,12,1,0.02529,0,0,16,0,2,0,0,0.40544,0.0,0,4
0,0,0,0.09026,0,0,0,1,3,11,51,0.0,35.73018,1,0
1,0,1,0.01157,1,0,0,0,26,0,0,0.47808,0.0,0,2
0,0,0,0.07547,0,0,0,1,3,1,42,0.0,44.30221,1,0
0,0,0,0.09175,0,0,0,1,4,3,53,0.0,14.95475,1,0
0,0,0,0.21776,13,117,0,0,0,0,13,85.19787,0.0,0,0
0,0,0,0.02845,0,0,0,1,1,79,14,0.0,35.96936,1,0
0,0,0,0.07059,0,0,0,1,3,23,39,0.0,42.78752,1,0
0,0,0,0.06622,0,0,0,1,3,4,37,0.0,23.84085,1,0
0,0,0,0.19956,0,0,0,1,8,2,120,0.0,8.65512,1,0
0,0,0,0.22604,13,117,0,0,0,0,13,115.00407,0.0,0,0
0,0,0,0.09908,0,0,0,1,7,2,57,0.0,25.80468,1,0
0,0,0,0.03461,0,0,0,1,27,56,18,0.0,17.04917,1,0
0,0,0,0.0757,0,0,0,1,28,3,19,0.0,141.95747,1,0
0,0,0,0.04108,0,0,0,1,3,52,21,0.0,52.64948,1,0
0,0,0,0.10149,0,0,0,1,3,1,55,0.0,60.35024,1,0
0,0,0,0.15394,0,0,0,1,27,4,90,0.0,48.65052,1,0
0,0,0,0.12073,0,0,0,1,5,11,68,0.0,48.41098,1,0
0,0,0,0.04692,0,0,0,1,4,1,26,0.0,12.61733,1,0
0,0,0,0.04217,0,0,0,1,7,30,21,0.0,45.57835,1,0
0,0,0,0.08471,0,0,0,1,7,2,48,0.0,26.66924,1,0
0,0,0,0.09431,0,0,0,1,5,5,53,0.0,39.94248,1,0
0,0,0,0.07605,0,0,0,1,7,15,40,0.0,55.36963,1,0
0,0,0,0.19932,0,0,0,1,8,2,120,0.0,2.01258,1,0
0,0,0,0.15996,0,0,0,1,7,9,96,0.0,12.51756,1,0
0,0,0,0.66577,13,324,0,0,0,0,13,181.31284,0.0,0,0
0,0,0,0.16388,0,0,0,1,9,1,96,0.0,31.00214,1,0
0,0,0,0.06684,0,0,0,1,4,1,38,0.0,18.74446,1,0
0,0,0,0.07094,0,0,0,1,5,1,34,0.0,83.27331,1,0
1,0,1,3.15281,13,0,0,0,0,0,0,159.31297,0.0,0,0
1,15,1,0.00707,0,0,15,0,5,0,0,0.0,0.0,0,4
0,0,0,0.07848,0,0,0,1,7,20,48,0.0,26.04358,1,0
0,0,0,0.63921,13,351,0,0,0,0,13,100.60849,0.0,0,0
0,0,0,0.15573,0,0,0,1,8,10,90,0.0,40.492,1,0
0,0,0,0.05818,0,0,0,1,2,19,32,0.0,33.39634,1,0
0,0,0,1.33175,0,0,0,1,9,1,80,0.0,23.66756,1,0
0,0,0,0.12778,0,0,0,1,7,4,76,0.0,8.74664,1,0
0,0,0,0.07068,0,0,0,1,3,2,0,0.0,11.82019,0,0
0,0,0,0.04479,0,0,0,1,6,4,24,0.0,10.25699,1,0
1,1,1,1.54494,20,750,7,0,5,0,0,156.64303,0.0,0,2
0,0,0,0.05801,0,0,0,1,5,22,32,0.0,32.12723,1,0
0,0,0,0.08406,0,0,0,1,2,24,48,0.0,32.62247,1,0
1,47,1,2.4379,0,3,25,0,3,0,0,0.49588,0.0,0,4
0,0,0,0.04117,0,0,0,1,4,5,20,0.0,62.85446,1,0
0,0,0,0.1524,0,0,0,1,8,1,90,0.0,24.77875,1,0
0,0,0,0.0639,0,0,0,1,2,34,32,0.0,78.1443,1,0
0,0,0,0.03563,0,0,0,1,4,37,17,0.0,64.22383,1,0
0,0,0,0.04802,0,0,0,1,6,1,25,0.0,49.19414,1,0
0,0,0,0.0832,0,0,0,1,3,27,45,0.0,58.80992,1,0
0,0,0,0.06607,0,0,0,1,4,9,36,0.0,43.03524,1,0
1,1,1,2.71325,103,927,9,0,4,0,0,146.58915,0.0,0,0
0,0,0,0.12301,0,0,0,1,6,11,72,0.0,27.67265,1,0
1,45,1,0.0072,0,0,45,0,6,0,0,0.0,0.0,0,4
1,0,1,0.06315,1,0,0,0,24,0,0,110.43578,0.0,0,2
0,0,0,1.76916,0,0,0,1,28,4,0,0.0,24.21038,0,0
0,0,0,0.22349,13,117,0,0,0,0,13,108.34705,0.0,0,0
0,0,0,0.64823,13,351,0,0,0,0,13,150.82997,0.0,0,0
0,0,0,0.13476,0,0,0,1,7,5,80,0.0,11.83155,1,0
1,1,1,1.72713,0,681,24,0,2,0,0,0.0,0.0,0,1
0,0,0,0.65959,13,364,0,0,0,0,13,139.31641,0.0,0,0
1,0,1,0.0045,0,0,0,0,26,0,0,0.0,0.0,0,1
0,0,0,0.12769,0,0,0,1,6,1,76,0.0,6.85383,1,0
0,0,0,0.1221,0,0,0,1,7,1,72,0.0,12.26374,1,0
0,0,0,0.0289,0,0,0,1,1,43,13,0.0,68.80966,1,0
0,0,0,0.00591,0,135,0,1,7,14,0,0.0,36.9964,1,0
0,0,0,2.43935,0,0,0,1,8,4,80,0.0,6.00385,1,0
0,0,0,0.06102,0,0,0,1,3,37,32,0.0,52.45763,1,0
0,0,0,0.62951,13,351,0,0,0,0,13,124.97387,0.0,0,0
0,0,0,0.03473,0,0,0,1,2,29,18,0.0,2.59125,1,0
0,0,0,0.17045,0,0,0,1,5,1,96,0.0,54.54835,1,0
0,0,0,0.09887,0,0,0,1,10,1,57,0.0,23.57673,1,0
1,0,6,1.18336,13,0,0,0,28,0,0,123.1019,0.0,0,3
0,0,0,0.19955,0,0,0,1,3,1,120,0.0,15.1613,1,0
0,0,0,0.078,0,0,0,1,4,15,45,0.0,8.31052,1,0
0,0,0,0.0474,0,0,0,1,4,20,28,0.0,29.11812,1,0
0,0,0,0.0449,0,0,0,1,4,6,23,0.0,46.95561,1,0
1,1,1,1.55359,110,401,2,0,3,0,0,129.89074,0.0,0,0
0,0,0,0.09167,0,0,0,1,5,4,53,0.0,15.8488,1,0
1,1,1,2.11327,1,1230,12,0,2,0,0,84.60722,0.0,0,2
1,1,1,2.06174,81,543,3,0,6,0,0,155.45781,0.0,0,2
0,0,0,1.13313,0,0,0,1,4,1,38,0.0,18.42844,1,0
0,0,0,0.10374,0,0,0,1,5,9,60,0.0,25.68849,1,0
0,0,0,0.08364,0,0,0,1,7,21,48,0.0,24.03285,1,0
0,0,0,0.18538,0,0,0,1,4,7,111,0.0,19.72937,1,0
0,0,0,0.02795,0,0,0,1,1,89,13,0.0,63.28294,1,0
0,0,0,0.05912,0,0,0,1,6,20,36,0.0,24.60914,1,0
1,1,1,2.63816,18,1153,24,0,9,0,0,160.481,0.0,0,2
0,0,0,0.0646,0,0,0,1,5,1,36,0.0,32.06762,1,0
0,0,0,0.09255,0,0,0,1,5,22,53,0.0,33.29189,1,0
0,0,0,0.13767,0,0,0,1,5,10,80,0.0,33.19747,1,0
0,0,0,0.04455,0,0,0,1,8,45,23,0.0,52.52617,1,0
0,0,0,0.6518,0,0,0,1,5,1,28,0.0,58.45132,1,0
0,0,0,0.1227,0,0,0,1,3,5,72,0.0,21.03305,1,0
0,0,0,0.21745,0,0,0,1,7,4,131,0.0,13.58133,1,0
0,0,0,0.08397,0,0,0,1,7,1,48,0.0,21.72771,1,0
0,0,0,0.09654,0,0,0,1,4,1,55,0.0,39.18039,1,0
0,0,0,0.05024,0,0,0,1,5,36,27,0.0,39.33581,1,0
0,0,0,0.18548,0,0,0,1,5,1,111,0.0,20.6923,1,0
0,0,0,0.96171,13,455,0,0,0,0,13,167.18329,0.0,0,0
0,0,0,0.05714,0,0,0,1,5,21,32,0.0,13.15824,1,0
0,0,0,1.51879,0,0,0,1,8,1,85,0.0,18.16108,1,0
0,0,0,0.6483,13,377,0,0,0,0,13,120.61657,0.0,0,0
1,0,1,0.08991,0,662,0,0,25,0,0,87.36348,0.0,0,2
0,0,0,0.05607,0,0,0,1,6,7,29,0.0,44.86163,1,0
0,0,0,0.21988,13,104,0,0,0,0,13,88.47785,0.0,0,0
1,1,1,2.20335,57,785,6,0,8,0,0,176.62353,0.0,0,2
0,0,0,0.18524,0,0,0,1,9,4,111,0.0,15.30008,1,0
1,0,1,0.67132,0,0,0,0,16,0,0,0.0,0.0,0,1
1,0,1,0.02373,3,1113,0,0,26,0,0,149.16877,0.0,0,2
0,0,0,0.10565,0,0,0,1,9,15,62,0.0,19.37775,1,0
0,0,0,0.12224,0,0,0,1,5,5,72,0.0,18.19314,1,0
0,0,0,0.2114,13,78,0,0,0,0,13,54.93262,0.0,0,0
0,0,0,0.14289,0,0,0,1,8,5,85,0.0,13.52855,1,0
0,0,0,0.09794,0,0,0,1,5,1,57,0.0,19.33527,1,0
0,0,0,0.62144,13,351,0,0,0,0,13,144.22579,0.0,0,0
1,0,1,0.31151,13,2,1,0,28,0,0,169.05068,0.0,1,3
0,0,0,0.00756,0,0,0,1,27,33,0,0.0,31.22576,0,0
0,0,0,0.00603,0,0,0,1,20,12,0,0.0,125.2708,0,0
0,0,0,0.08407,0,0,0,1,3,23,49,0.0,13.72176,1,0
0,0,0,0.00588,0,0,0,1,3,3,0,0.0,38.30825,1,0
1,1,1,1.66853,22,852,12,0,3,0,0,85.87102,0.0,0,2
0,0,0,0.03308,0,0,0,1,1,1,17,0.0,14.415,1,0
0,0,0,0.10546,0,0,0,1,7,5,62,0.0,3.07338,1,0
0,0,0,0.09143,0,0,0,1,6,1,53,0.0,9.29489,1,0
0,0,0,1.04997,13,611,0,0,0,0,13,126.28009,0.0,0,0
1,0,11,0.06713,11,0,0,0,28,0,0,163.51764,0.0,0,3
0,0,0,0.07515,0,0,0,1,7,17,43,0.0,23.06514,1,0
0,0,0,0.07919,0,0,0,1,7,15,48,0.0,21.81948,1,0
0,0,0,0.24162,0,0,0,1,8,1,144,0.0,28.42296,1,0
1,21,1,0.77292,0,0,21,0,5,0,0,0.0,0.0,0,4
0,0,0,0.65959,13,364,0,0,0,0,13,139.31641,0.0,0,0
0,0,0,0.03525,0,0,0,1,2,55,18,0.0,42.73319,1,0
0,0,0,0.05438,0,0,0,1,5,1,30,0.0,16.67876,1,0
0,0,0,0.20043,13,0,0,1,6,1,120,171.92921,16.59439,1,0
0,0,0,0.02973,0,0,0,1,1,69,14,0.0,60.31601,1,0
0,0,0,0.12142,0,0,0,1,5,13,72,0.0,15.384,1,0
0,0,0,0.1218,0,0,0,1,6,4,72,0.0,1.98855,1,0
0,0,0,0.08773,0,0,0,1,4,22,51,0.0,21.05099,1,0
0,0,0,0.28745,13,65,0,0,0,0,13,201.93494,0.0,0,0
1,0,1,0.0,1,0,0,0,25,0,0,0.0,0.0,0,2
1,0,1,0.02953,0,0,0,0,25,0,0,0.9067,0.0,0,2
0,0,0,0.04803,0,0,0,1,8,36,27,0.0,55.29502,1,0
0,0,0,0.19964,0,0,0,1,6,7,120,0.0,16.44251,1,0
0,0,0,0.05223,0,0,0,1,2,38,29,0.0,20.58796,1,0
0,0,0,1.62994,0,0,0,1,3,1,111,0.0,26.36801,1,0
0,0,0,0.05117,0,0,0,1,7,28,29,0.0,63.15352,1,0
0,0,0,0.15093,0,0,0,1,6,1,90,0.0,18.96186,1,0
0,0,0,0.15059,0,0,0,1,5,7,90,0.0,13.02309,1,0
0,0,0,0.06793,0,0,0,1,6,1,39,0.0,11.88707,1,0
0,0,0,0.22217,13,117,0,0,0,0,13,104.29898,0.0,0,0
0,0,0,0.05687,0,0,0,1,5,34,31,0.0,40.35935,1,0
0,0,0,0.07018,0,0,0,1,3,1,40,0.0,10.67763,1,0
1,0,17,0.2894,13,0,0,0,28,0,0,201.93494,0.0,0,3
0,0,0,0.05962,0,0,0,1,5,9,33,0.0,22.30307,1,0
0,0,0,0.06425,0,0,0,1,6,1,33,0.0,56.69584,1,0
0,0,0,1.39139,0,0,0,1,28,25,0,0.0,21.19328,0,0
0,0,0,0.05535,0,0,0,1,4,10,28,0.0,63.82205,1,0
1,1,1,0.0072,0,840,7,0,4,0,0,0.0,0.0,0,1
0,0,0,1.21251,0,0,0,1,28,70,0,0.0,106.02487,1,0
1,1,1,2.74736,131,786,6,0,0,0,0,160.10852,0.0,0,0
0,0,0,0.0964,0,0,0,1,6,1,53,0.0,46.38246,1,0
0,0,0,0.05453,0,0,0,1,2,14,29,0.0,44.27358,1,0
0,0,0,0.00615,0,0,0,1,28,76,0,0.0,22.90374,0,0
1,0,1,0.00224,0,5,0,0,9,0,0,0.0,0.0,0,1
0,0,0,0.04068,0,0,0,1,6,12,24,0.0,19.46379,1,0
0,0,0,0.68273,13,370,0,0,0,0,13,93.93772,0.0,0,0
1,1,1,0.00615,0,1170,24,0,2,0,0,0.0,0.0,0,1
0,0,0,1.66383,0,0,0,1,27,28,0,0.0,44.59989,0,0
0,0,0,0.05138,0,0,0,1,2,13,28,0.0,24.05806,1,0
1,0,1,0.03998,0,0,0,0,26,0,0,0.0,0.0,0,2
0,0,0,0.06523,0,0,0,1,3,23,36,0.0,37.51026,1,0
0,0,0,0.15154,0,0,0,1,5,1,90,0.0,13.90192,1,0
0,0,0,0.03173,0,0,0,1,3,9,15,0.0,50.35787,1,0
0,0,0,0.14342,0,0,0,1,6,1,85,0.0,17.76854,1,0
0,0,0,0.26607,0,0,0,1,8,1,160,0.0,21.01359,1,0
1,0,16,1.63,13,0,0,0,28,0,0,87.94208,0.0,0,3
1,1,1,3.01147,131,786,6,0,2,0,0,174.29523,0.0,0,0
0,0,0,0.11013,0,0,0,1,4,6,62,0.0,43.52178,1,0
0,0,0,0.22765,13,117,0,0,0,0,13,115.00407,0.0,0,0
0,0,0,0.08473,0,0,0,1,5,13,48,0.0,33.13767,1,0
1,0,1,0.04284,0,0,0,0,25,0,0,0.0,0.0,0,2
1,1,1,0.00729,0,1288,92,0,1,0,0,0.0,0.0,0,1
0,0,0,0.07976,0,0,0,1,7,23,48,0.0,25.74619,1,0
0,0,0,0.08415,0,0,0,1,4,3,49,0.0,3.07338,1,0
0,0,0,0.09799,0,0,0,1,7,1,57,0.0,14.16294,1,0
1,1,1,0.0072,0,1063,14,0,8,0,0,0.0,0.0,0,1
0,0,0,0.00621,0,0,0,1,28,14,0,0.0,53.68116,0,0
0,0,0,0.04267,0,0,0,1,5,1,23,0.0,8.10095,1,0
0,0,0,0.04102,0,0,0,1,4,30,22,0.0,11.52936,1,0
0,0,0,0.0621,0,0,0,1,7,6,34,0.0,34.03841,1,0
0,0,0,0.19596,0,0,0,1,2,16,41,0.0,49.79987,1,0
0,0,0,0.1512,0,0,0,1,8,5,90,0.0,16.32049,1,0
0,0,0,0.2226,0,0,0,1,5,2,43,0.0,4.46764,1,0
0,0,0,0.05367,0,0,0,1,2,1,26,0.0,82.0207,1,0
0,0,0,0.08021,0,0,0,1,8,6,46,0.0,14.5893,1,0
0,0,0,0.17379,0,0,0,1,7,1,103,0.0,27.61693,1,0
1,0,1,0.02572,0,0,0,0,25,0,0,0.0,0.0,0,2
0,0,0,0.04962,0,0,0,1,3,1,27,0.0,23.93699,1,0
0,0,0,0.13589,0,0,0,1,5,7,80,0.0,23.80246,1,0
1,30,1,0.00722,0,0,30,0,3,0,0,0.0,0.0,0,4
0,0,0,0.08587,0,0,0,1,8,21,49,0.0,31.92918,1,0
0,0,0,0.04717,0,0,0,1,3,27,25,0.0,42.12953,1,0
0,0,0,0.08871,0,0,0,1,6,18,51,0.0,28.33963,1,0
0,0,0,0.185,0,0,0,1,6,1,111,0.0,18.09306,1,0
0,0,0,0.11569,0,0,0,1,11,6,68,0.0,13.70442,1,0
0,0,0,0.04064,0,0,0,1,3,46,22,0.0,13.22238,1,0
1,0,27,0.22234,13,0,0,0,28,0,0,88.47785,0.0,0,3
0,0,0,0.13058,0,0,0,1,2,13,0,0.0,29.39879,0,0
1,5,1,0.00222,1,0,32,0,5,0,0,0.50865,0.0,0,4
1,0,1,1.81854,2,1,0,0,8,0,0,138.04834,0.0,0,2
0,0,0,0.07904,0,0,0,1,4,1,43,0.0,55.10421,1,0
0,0,0,0.11279,0,0,0,1,6,17,65,0.0,35.66794,1,0
0,0,0,0.15022,0,0,0,1,7,9,90,0.0,10.02392,1,0
0,0,0,0.00608,0,0,0,1,28,1,0,0.0,6.48215,0,0
0,0,0,0.06214,0,0,0,1,5,18,34,0.0,39.36904,1,0
0,0,0,0.15153,0,0,0,1,7,1,90,0.0,15.14254,1,0
0,0,0,0.264,0,0,0,1,6,1,160,0.0,13.85194,1,0
0,0,0,0.02681,0,0,0,1,27,39,14,0.0,77.72251,1,0
0,0,0,0.14986,0,0,0,1,7,10,90,0.0,4.26565,1,0
0,0,0,0.10843,0,0,0,1,6,6,62,0.0,35.50002,1,0
0,0,0,0.04229,0,0,0,1,3,41,23,0.0,15.21571,1,0
0,0,0,0.15699,0,0,0,1,3,4,96,0.0,20.70265,1,0
0,0,0,0.21998,0,0,0,1,10,5,131,0.0,27.0709,1,0
0,0,0,0.04363,0,0,0,1,7,8,26,0.0,28.72224,1,0
0,0,0,0.63758,13,375,0,0,0,0,13,94.18194,0.0,0,0
1,1,1,2.04107,27,892,7,0,3,0,0,157.17861,0.0,0,2
0,0,0,0.34944,0,0,0,1,9,2,206,0.0,10.68499,1,0
0,0,0,0.11828,0,0,0,1,5,1,72,0.0,21.46301,1,0
1,0,1,0.02363,0,0,0,0,26,0,0,0.0,0.0,0,2
0,0,0,1.61626,13,984,0,0,4,54,13,156.48434,0.0,0,0
0,0,0,0.06838,0,0,0,1,20,17,39,0.0,8.98273,1,0
0,0,0,0.09008,0,0,0,1,3,7,0,0.0,39.97546,0,0
0,0,0,0.03976,0,0,0,1,2,20,21,0.0,17.16036,1,0
0,0,0,0.26378,0,0,0,1,9,3,160,0.0,11.22015,1,0
1,0,1,1.71947,13,0,0,0,0,0,0,103.08993,0.0,0,0
0,0,0,0.08514,0,0,0,1,7,1,49,0.0,18.21483,1,0
0,0,0,1.53795,13,973,0,0,4,7,13,144.41859,0.0,0,0
0,0,0,0.63588,13,376,0,0,0,0,13,85.19787,0.0,0,0
0,0,0,0.23918,0,0,0,1,8,1,144,0.0,15.57617,1,0
0,0,0,2.38915,0,0,0,1,3,12,36,0.0,28.33963,1,0
1,1,1,1.71081,181,543,3,0,4,0,0,139.05389,0.0,0,0
1,1,1,0.00722,0,1140,19,0,2,0,0,0.0,0.0,0,1
0,0,0,0.66712,13,349,0,0,0,0,13,150.31682,0.0,0,0
0,0,0,0.3936,0,0,0,1,10,1,241,0.0,1.1225,1,0
1,0,1,0.00431,0,0,0,0,9,0,0,0.0,0.0,0,1
0,0,0,0.19018,0,0,0,1,5,9,27,0.0,23.5088,1,0
0,0,0,0.06405,0,0,0,1,4,24,36,0.0,19.81643,1,0
0,0,0,0.24435,13,78,0,0,0,0,13,165.46205,0.0,0,0
0,0,0,0.02935,0,0,0,1,1,59,14,0.0,50.5449,1,0
0,0,0,0.18491,0,0,0,1,7,3,111,0.0,17.4069,1,0
1,0,28,3.58812,16,5,1,0,28,0,0,100.3309,0.0,0,3
1,0,1,0.02708,2,0,0,0,26,0,0,173.64043,0.0,0,2
0,0,0,0.23767,0,0,0,1,7,1,144,0.0,6.99687,1,0
0,0,0,0.0931,0,0,0,1,6,1,53,0.0,27.0709,1,0
0,0,0,0.10321,0,0,0,1,5,1,60,0.0,20.03766,1,0
0,0,0,0.33757,0,0,0,1,8,2,206,0.0,8.75269,1,0
0,0,0,0.03225,0,0,0,1,13,32,18,0.0,43.97964,1,0
1,21,1,0.00718,0,0,21,0,4,0,0,0.0,0.0,0,4
0,0,0,0.08918,0,0,0,1,3,22,51,0.0,34.71521,1,0
0,0,0,0.0955,0,0,0,1,6,1,55,0.0,27.68694,1,0
0,0,0,0.03692,0,0,0,1,2,9,19,0.0,20.99136,1,0
0,0,0,0.19972,0,0,0,1,8,1,120,0.0,9.06977,1,0
0,0,0,0.04292,0,0,0,1,5,1,24,0.0,57.26108,1,0
0,0,0,0.07078,0,0,0,1,7,23,40,0.0,29.3619,1,0
0,0,0,0.07844,0,0,0,1,8,1,45,0.0,21.52789,1,0
0,0,0,0.23938,0,0,0,1,6,5,144,0.0,20.51822,1,0
0,0,0,0.04588,0,0,0,1,2,1,25,0.0,20.34398,1,0
0,0,0,0.03467,0,0,0,1,4,65,18,0.0,40.71007,1,0
0,0,0,0.08313,0,0,0,1,5,22,48,0.0,22.27797,1,0
0,0,0,0.10179,0,0,0,1,8,13,60,0.0,6.43369,1,0
0,0,0,0.07987,0,0,0,1,5,1,46,0.0,22.83728,1,0
0,0,0,0.04455,10,0,0,1,3,8,22,169.48788,61.37897,1,0
0,0,0,0.08919,0,0,0,1,4,1,51,0.0,25.26025,1,0
0,0,0,0.21776,13,117,0,0,0,0,13,85.19329,0.0,0,0
0,0,0,0.12337,0,0,0,1,8,4,72,0.0,21.81746,1,0
0,0,0,0.02721,0,0,0,1,1,97,13,0.0,51.23094,1,0
0,0,0,0.08319,0,0,0,1,8,6,48,0.0,12.24715,1,0
0,0,0,0.11632,49,0,0,1,5,8,68,141.24801,22.16576,1,0
0,0,0,0.11311,0,0,0,1,6,6,65,0.0,34.46121,1,0
0,0,0,0.07155,0,0,0,1,28,28,32,0.0,97.43611,1,0
0,0,0,0.06887,0,0,0,1,6,1,35,0.0,61.6555,1,0
0,0,0,0.42256,13,229,0,0,0,0,13,82.55927,0.0,0,0
0,0,0,0.12114,0,0,0,1,6,7,72,0.0,4.73544,1,0
0,0,0,0.03679,0,0,0,1,2,41,17,0.0,66.12401,1,0
0,0,0,0.04257,0,0,0,1,2,11,22,0.0,11.93743,1,0
0,0,0,0.03456,0,0,0,1,27,40,17,0.0,43.97964,1,0
0,0,0,0.05061,0,0,0,1,6,50,22,0.0,94.19251,1,0
0,0,0,0.08354,0,0,0,1,9,4,48,0.0,16.23714,1,0
0,0,0,0.16842,0,0,0,1,7,1,96,0.0,48.71571,1,0
1,1,49,0.2909,16,0,0,0,26,0,0,133.61263,0.0,0,3
0,0,0,0.11149,0,0,0,1,7,2,65,0.0,17.25165,1,0
0,0,0,0.04912,0,0,0,1,4,50,24,0.0,67.95827,1,0
1,0,1,0.00937,1,0,0,0,27,0,0,158.09734,0.0,0,2
0,0,0,1.72892,0,0,0,1,28,9,0,0.0,5.51235,0,0
0,0,0,0.09837,0,0,0,1,5,2,57,0.0,16.67513,1,0
0,0,0,0.06984,0,0,0,1,8,29,40,0.0,19.06749,1,0
0,0,0,1.24879,0,0,0,1,28,7,0,0.0,94.99481,1,0
1,0,1,0.0052,1,0,0,0,26,0,0,117.08146,0.0,0,2
0,0,0,0.26473,0,0,0,1,9,1,160,0.0,16.52551,1,0
0,0,0,0.08669,0,0,0,1,4,20,45,0.0,72.90405,1,0
1,1,1,2.30108,65,1228,15,0,6,0,0,132.43162,0.0,1,2
1,0,1,0.01634,0,0,0,0,25,0,0,0.0,0.0,0,2
0,0,0,0.1977,0,0,0,1,5,6,103,0.0,85.99555,1,0
1,0,1,0.2562,13,0,0,0,9,0,0,155.9049,0.0,0,0
0,0,0,0.03303,0,0,0,1,2,58,17,0.0,26.36801,1,0
0,0,0,0.22665,0,0,0,1,9,3,131,0.0,33.776,1,0
0,0,0,0.0586,0,0,0,1,5,1,32,0.0,42.97282,1,0
0,0,0,0.65833,13,377,0,0,0,0,13,137.59248,0.0,0,0
0,0,0,1.41985,0,168,0,1,28,98,0,0.0,103.34993,0,0
0,0,0,0.19363,0,0,0,1,5,8,111,0.0,47.6428,1,0
0,0,0,0.3002,0,0,0,1,13,1,181,0.0,21.28466,1,0
0,0,0,0.09659,0,0,0,1,6,12,0,0.0,2.67761,0,0
0,0,0,0.03028,0,0,0,1,2,33,14,0.0,60.61479,1,0
1,0,1,0.73259,13,0,0,0,8,0,0,176.40744,0.0,0,0
1,0,1,0.00447,0,0,0,0,26,0,0,0.0,0.0,0,1
0,0,0,0.08106,0,0,0,1,4,1,46,0.0,27.68814,1,0
0,0,0,0.16084,0,0,0,1,6,3,96,0.0,10.79151,1,0
0,0,0,1.93793,0,261,0,1,27,21,0,0.0,158.71753,1,0
0,0,0,1.03549,13,595,0,0,0,0,13,90.21581,0.0,0,0
1,0,1,2.42771,13,0,0,0,25,0,0,119.55734,0.0,0,0
0,0,0,1.89065,0,0,0,1,8,12,62,0.0,17.18682,1,0
0,0,0,0.26337,0,0,0,1,9,4,160,0.0,9.91917,1,0
0,0,0,0.11875,0,0,0,1,4,13,68,0.0,40.09587,1,0
0,0,0,0.02848,0,0,0,1,1,23,13,0.0,55.6749,1,0
0,0,0,0.08206,0,0,0,1,6,24,48,0.0,4.46764,1,0
0,0,0,0.14338,0,0,0,1,12,4,85,0.0,15.62786,1,0
0,0,0,1.16082,0,0,0,1,28,3,0,0.0,24.48974,0,0
0,0,0,1.32181,0,0,0,1,22,6,90,0.0,13.72494,1,0
0,0,0,0.06259,0,0,0,1,4,1,35,0.0,19.32414,1,0
0,0,0,0.03414,0,0,0,1,4,1,18,0.0,4.40622,1,0
1,0,1,0.85374,13,0,0,0,3,0,0,54.93262,0.0,0,0
0,0,0,0.14226,0,0,0,1,7,6,85,0.0,8.56192,1,0
0,0,0,0.14603,0,0,0,1,4,1,85,0.0,35.24293,1,0
0,0,0,0.22027,0,0,0,1,9,1,131,0.0,25.37804,1,0
1,1,1,0.00273,0,5,0,0,12,0,0,0.0,0.0,0,1
1,0,1,0.03809,1,1,0,0,25,0,0,0.0,0.0,0,2
1,0,1,0.66966,0,0,0,0,26,0,0,0.0,0.0,0,1
0,0,0,0.05473,0,0,0,1,27,8,32,0.0,39.6836,1,0
0,0,0,0.07957,0,0,0,1,3,11,45,0.0,30.26529,1,0
0,0,0,2.319,0,0,0,1,5,17,55,0.0,12.47676,1,0
0,0,0,0.40803,4,849,0,0,5,5,4,156.48434,0.0,0,0
